,id,name,des,last refreshed,from,to
128,100494,Franklin Templeton Mutual Fund - Franklin India Government Securities Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01CS3<br><br>ISIN Div Reinvestment: INF090I01CT1,14-05-2021 20:00,03-04-2006,14-05-2021
129,100496,Franklin Templeton Mutual Fund - Templeton India Value Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF090I01296,14-05-2021 20:00,03-04-2006,14-05-2021
130,100497,Franklin Templeton Mutual Fund - Templeton India Value Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01270<br><br>ISIN Div Reinvestment: INF090I01288,14-05-2021 20:00,03-04-2006,14-05-2021
131,100498,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01BN6<br><br>ISIN Div Reinvestment: INF090I01BO4,14-05-2021 20:00,03-04-2006,14-05-2021
132,100499,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01BP1,14-05-2021 20:00,03-04-2006,14-05-2021
133,100503,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund - Monthly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01BQ9<br><br>ISIN Div Reinvestment: INF090I01BR7,14-05-2021 20:00,03-04-2006,14-05-2021
134,100504,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund - Quarterly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01BS5<br><br>ISIN Div Reinvestment: INF090I01BT3,14-05-2021 20:00,03-04-2006,14-05-2021
135,100519,Franklin Templeton Mutual Fund - Franklin India Flexi Cap Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01213<br><br>ISIN Div Reinvestment: INF090I01221,14-05-2021 20:00,03-04-2006,14-05-2021
136,100520,Franklin Templeton Mutual Fund - Franklin India Flexi Cap Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01239,14-05-2021 20:00,03-04-2006,14-05-2021
137,100521,Franklin Templeton Mutual Fund - Franklin India Technology Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01759<br><br>ISIN Div Reinvestment: INF090I01767,14-05-2021 20:00,03-04-2006,12-05-2021
138,100522,Franklin Templeton Mutual Fund - Franklin India Technology Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01742,14-05-2021 20:00,03-04-2006,12-05-2021
139,100524,Franklin Templeton Mutual Fund - Franklin INDIA OPPORTUNITIES FUND - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01858<br><br>ISIN Div Reinvestment: INF090I01866,14-05-2021 20:00,03-04-2006,14-05-2021
140,100525,Franklin Templeton Mutual Fund - Franklin India TAXSHIELD - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01783<br><br>ISIN Div Reinvestment: INF090I01791,14-05-2021 20:00,03-04-2006,14-05-2021
141,100526,Franklin Templeton Mutual Fund - Franklin India Taxshield-Growth,ISIN Div Payout/ ISIN Growth: INF090I01775,14-05-2021 20:00,03-04-2006,14-05-2021
142,100527,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01DH4<br><br>ISIN Div Reinvestment: INF090I01DI2,14-05-2021 20:00,03-04-2006,14-05-2021
143,100528,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01DG6,14-05-2021 20:00,03-04-2006,14-05-2021
144,100529,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01DJ0<br><br>ISIN Div Reinvestment: INF090I01DK8,14-05-2021 20:00,03-04-2006,14-05-2021
145,100530,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01DL6<br><br>ISIN Div Reinvestment: INF090I01DM4,14-05-2021 20:00,03-04-2006,14-05-2021
146,100531,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01DN2<br><br>ISIN Div Reinvestment: INF090I01DO0,14-05-2021 20:00,03-04-2006,14-05-2021
147,100532,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Monthly Bonus,ISIN Div Payout/ ISIN Growth: INF090I01DC5,14-05-2021 20:00,03-04-2006,08-06-2015
148,100535,Franklin Templeton Mutual Fund - Franklin India Pension Plan - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01528<br><br>ISIN Div Reinvestment: INF090I01536,14-05-2021 20:00,03-04-2006,14-05-2021
149,100536,Franklin Templeton Mutual Fund - Franklin India Pension Plan-Growth,ISIN Div Payout/ ISIN Growth: INF090I01510,14-05-2021 20:00,03-04-2006,14-05-2021
150,100537,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01BL0<br><br>ISIN Div Reinvestment: INF090I01BI6,14-05-2021 20:00,03-04-2006,14-05-2021
151,100538,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF090I01BB1,14-05-2021 20:00,03-04-2006,14-05-2021
152,100541,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Regular Plan - Daily - IDCW,ISIN Div Reinvestment: INF090I01BA3,14-05-2021 20:00,03-04-2006,14-05-2021
153,100546,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Growth,ISIN Div Payout/ ISIN Growth: INF090I01BG0,14-05-2021 20:00,03-04-2006,14-05-2021
154,100547,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,ISIN Div Reinvestment: INF090I01BF2,14-05-2021 20:00,03-04-2006,14-05-2021
155,100548,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01BM8<br><br>ISIN Div Reinvestment: INF090I01BH8,14-05-2021 20:00,03-04-2006,14-05-2021
156,100549,Franklin Templeton Mutual Fund - Franklin India Equity Hybrid Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01825<br><br>ISIN Div Reinvestment: INF090I01833,14-05-2021 20:00,03-04-2006,14-05-2021
157,100550,Franklin Templeton Mutual Fund - Franklin India Equity Hybrid Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF090I01817,14-05-2021 20:00,03-04-2006,14-05-2021
158,100593,Canara Robeco Mutual Fund - CANARA ROBECO EQUITY TAX SAVER FUND - REGULAR PLAN -IDCW (Payout),ISIN Div Payout/ ISIN Growth: INF760K01084<br><br>ISIN Div Reinvestment: INF760K01092,14-05-2021 20:00,12-04-2006,14-05-2021
159,100596,Canara Robeco Mutual Fund - CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),ISIN Div Payout/ ISIN Growth: INF760K01AB7<br><br>ISIN Div Reinvestment: INF760K01AC5,14-05-2021 20:00,03-04-2006,14-05-2021
160,100597,Canara Robeco Mutual Fund - CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF760K01AE1,14-05-2021 20:00,03-04-2006,14-05-2021
161,100600,Canara Robeco Mutual Fund - CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),ISIN Div Payout/ ISIN Growth: INF760K01308<br><br>ISIN Div Reinvestment: INF760K01316,14-05-2021 20:00,12-04-2006,14-05-2021
162,100601,Canara Robeco Mutual Fund - CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF760K01282,14-05-2021 20:00,12-04-2006,14-05-2021
163,100602,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Regular Plan- Quarterly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01FR0<br><br>ISIN Div Reinvestment: INF903J01FU4,14-05-2021 20:00,03-04-2006,14-05-2021
164,100603,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01FQ2,14-05-2021 20:00,03-04-2006,14-05-2021
165,100604,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Regular Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF903J01FX8,14-05-2021 20:00,03-04-2006,14-05-2021
166,100605,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Institutional Plan- Quarterly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01FZ3<br><br>ISIN Div Reinvestment: INF903J01GC0,14-05-2021 20:00,03-04-2006,26-09-2013
167,100606,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Institutional Plan- Half Yearly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01GA4<br><br>ISIN Div Reinvestment: INF903J01GD8,14-05-2021 20:00,19-06-2006,26-09-2013
168,100607,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Institutional Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01GB2<br><br>ISIN Div Reinvestment: INF903J01GE6,14-05-2021 20:00,19-06-2006,26-09-2013
169,100608,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Institutional Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01FY6,14-05-2021 20:00,19-06-2006,14-05-2021
170,100609,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Regular Plan- Half Yearly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01FS8<br><br>ISIN Div Reinvestment: INF903J01FV2,14-05-2021 20:00,03-04-2006,14-05-2021
171,100610,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01FT6<br><br>ISIN Div Reinvestment: INF903J01FW0,14-05-2021 20:00,03-04-2006,14-05-2021
172,100611,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund Institutional Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF903J01GF3,14-05-2021 20:00,03-04-2006,09-12-2015
173,100614,Sundaram Mutual Fund - Sundaram Diversified Equity (ELSS) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01512<br><br>ISIN Div Reinvestment: INF903J01520,14-05-2021 20:00,03-04-2006,14-05-2021
174,100617,Sundaram Mutual Fund - Sundaram Equity Hybrid Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01744,14-05-2021 20:00,03-04-2006,14-05-2021
175,100618,Sundaram Mutual Fund - Sundaram Money Fund Retail Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01GG1,14-05-2021 20:00,03-04-2006,14-05-2021
176,100619,Sundaram Mutual Fund - Sundaram Money Fund Retail Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GM9,14-05-2021 20:00,03-04-2006,14-05-2021
177,100620,Sundaram Mutual Fund - Sundaram Money Fund Retail Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GI7,14-05-2021 20:00,03-04-2006,14-05-2021
178,100621,Sundaram Mutual Fund - Sundaram Money Fund Retail Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GJ5,14-05-2021 20:00,03-04-2006,14-05-2021
179,100622,Sundaram Mutual Fund - Sundaram Money Fund Retail Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GK3,14-05-2021 20:00,03-04-2006,14-05-2021
180,100623,Sundaram Mutual Fund - Sundaram Money Fund Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01GH9<br><br>ISIN Div Reinvestment: INF903J01GL1,14-05-2021 20:00,03-04-2006,14-05-2021
181,100630,quant Mutual Fund - quant Active Fund-IDCW Option - Regular Plan,ISIN Div Payout/ ISIN Growth: INF966L01218<br><br>ISIN Div Reinvestment: INF966L01226,14-05-2021 20:00,03-04-2006,14-05-2021
182,100631,quant Mutual Fund - quant Active Fund-GROWTH OPTION - Regular Plan,ISIN Div Payout/ ISIN Growth: INF966L01234,14-05-2021 20:00,03-04-2006,14-05-2021
183,100638,SBI Mutual Fund - SBI Magnum Income Fund - Regular Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW),ISIN Div Payout/ ISIN Growth: INF200K01610<br><br>ISIN Div Reinvestment: INF200K01628,14-05-2021 20:00,03-04-2006,14-05-2021
184,100639,SBI Mutual Fund - SBI Magnum Income Fund-REGULAR PLAN-Growth,ISIN Div Payout/ ISIN Growth: INF200K01594,14-05-2021 20:00,03-04-2006,14-05-2021
185,100640,SBI Mutual Fund - SBI Magnum Income Fund-REGULAR PLAN-Bonus,ISIN Div Payout/ ISIN Growth: INF200K01602,14-05-2021 20:00,03-04-2006,14-05-2021
186,100641,SBI Mutual Fund - SBI MAGNUM ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,ISIN Div Payout/ ISIN Growth: INF200K01LJ4,14-05-2021 20:00,01-04-2006,14-05-2021
187,100643,SBI Mutual Fund - SBI Technology Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),ISIN Div Payout/ ISIN Growth: INF200K01420<br><br>ISIN Div Reinvestment: INF200K01438,14-05-2021 20:00,03-04-2006,14-05-2021
188,100644,SBI Mutual Fund - SBI Healthcare Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),ISIN Div Payout/ ISIN Growth: INF200K01453<br><br>ISIN Div Reinvestment: INF200K01461,14-05-2021 20:00,03-04-2006,14-05-2021
189,100645,SBI Mutual Fund - SBI Consumption Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),ISIN Div Payout/ ISIN Growth: INF200K01404<br><br>ISIN Div Reinvestment: INF200K01412,14-05-2021 20:00,03-04-2006,14-05-2021
190,100646,UTI Mutual Fund - UTI - Unit Linked Insurance Plan,This dataset has no description.,14-05-2021 20:00,03-04-2006,14-05-2021
191,100650,UTI Mutual Fund - UTI Mastershare Unit Scheme - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF189A01038<br><br>ISIN Div Reinvestment: INF789F01950,14-05-2021 20:00,03-04-2006,14-05-2021
192,100651,UTI Mutual Fund - UTI - Master Share-Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01976,14-05-2021 20:00,03-04-2006,14-05-2021
193,100663,UTI Mutual Fund - UTI Core Equity Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF189A01046<br><br>ISIN Div Reinvestment: INF789F01851,14-05-2021 20:00,03-04-2006,14-05-2021
194,100664,UTI Mutual Fund - UTI - Core Equity Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01869,14-05-2021 20:00,03-04-2006,14-05-2021
195,100668,UTI Mutual Fund - UTI Flexi Cap Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF189A01053<br><br>ISIN Div Reinvestment: INF789F01505,14-05-2021 20:00,03-04-2006,14-05-2021
196,100669,UTI Mutual Fund - UTI - Flexi Cap Fund-Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01513,14-05-2021 20:00,03-04-2006,14-05-2021
197,100678,UTI Mutual Fund - UTI CCF Saving Plan - Regular Plan,This dataset has no description.,14-05-2021 20:00,03-04-2006,14-05-2021
198,100682,UTI Mutual Fund - UTI - Retirement Benefit Pension Fund - Regular Plan,This dataset has no description.,14-05-2021 20:00,03-04-2006,14-05-2021
199,100684,UTI Mutual Fund - UTI - Hybrid Equity Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF789F01323,14-05-2021 20:00,03-04-2006,14-05-2021
200,100685,UTI Mutual Fund - UTI Hybrid Equity Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF789F01307<br><br>ISIN Div Reinvestment: INF789F01315,14-05-2021 20:00,03-04-2006,14-05-2021
201,100723,UTI Mutual Fund - UTI MMF-Discontinued - Regular Plan -Growth,ISIN Div Payout/ ISIN Growth: INF789F01BF5,14-05-2021 20:00,01-04-2006,14-05-2021
202,100724,UTI Mutual Fund - UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option,ISIN Div Reinvestment: INF789F01BD0,14-05-2021 20:00,01-04-2006,14-05-2021
203,100725,UTI Mutual Fund - UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option,ISIN Div Payout/ ISIN Growth: INF789F01BE8,14-05-2021 20:00,01-04-2006,14-05-2021
204,100739,UTI Mutual Fund - UTI MNC Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF789F01828<br><br>ISIN Div Reinvestment: INF789F01836,14-05-2021 20:00,03-04-2006,14-05-2021
205,100740,UTI Mutual Fund - UTI - MNC Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01844,14-05-2021 20:00,03-04-2006,14-05-2021
206,100741,UTI Mutual Fund - UTI Bond Fund- Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF789F01406,14-05-2021 20:00,03-04-2006,14-05-2021
207,100742,UTI Mutual Fund - UTI Bond Fund - Regular Plan - Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF789F01380<br><br>ISIN Div Reinvestment: INF789F01398,14-05-2021 20:00,03-04-2006,14-05-2021
208,100780,Sundaram Mutual Fund - Sundaram Banking and PSU Debt Fund Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01IL7<br><br>ISIN Div Reinvestment: INF903J01IM5,14-05-2021 20:00,01-04-2006,14-05-2021
209,100781,Sundaram Mutual Fund - Sundaram Banking and PSU Debt Fund Retail Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01IK9,14-05-2021 20:00,03-04-2006,14-05-2021
210,100782,Sundaram Mutual Fund - Sundaram Banking and PSU Debt Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01IP8,14-05-2021 20:00,03-04-2006,14-05-2021
211,100783,Sundaram Mutual Fund - Sundaram Banking and PSU Debt Fund Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01IQ6,14-05-2021 20:00,01-04-2006,14-05-2021
212,100784,Sundaram Mutual Fund - Sundaram Banking and PSU Debt Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01IN3,14-05-2021 20:00,03-04-2006,14-05-2021
213,100785,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01HX4<br><br>ISIN Div Reinvestment: INF903J01IB8,14-05-2021 20:00,03-04-2006,14-05-2021
214,100786,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01HY2<br><br>ISIN Div Reinvestment: INF903J01IC6,14-05-2021 20:00,03-04-2006,14-05-2021
215,100787,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01HZ9<br><br>ISIN Div Reinvestment: INF903J01ID4,14-05-2021 20:00,03-04-2006,14-05-2021
216,100788,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01IA0<br><br>ISIN Div Reinvestment: INF903J01IE2,14-05-2021 20:00,03-04-2006,14-05-2021
217,100789,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Regular Plan- Growth,ISIN Div Payout/ ISIN Growth: INF903J01HW6,14-05-2021 20:00,03-04-2006,14-05-2021
218,100790,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Institutional Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01IG7<br><br>ISIN Div Reinvestment: INF903J01II3,14-05-2021 20:00,03-04-2006,29-03-2016
219,100791,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Institutional Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01IH5<br><br>ISIN Div Reinvestment: INF903J01IJ1,14-05-2021 20:00,19-06-2006,26-09-2013
220,100792,Sundaram Mutual Fund - Sundaram Corporate Bond Fund Institutional Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01IF9,14-05-2021 20:00,03-04-2006,26-09-2013
221,100793,Sundaram Mutual Fund - Sundaram Banking and PSU Debt Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01IO1<br><br>ISIN Div Reinvestment: INF903J01IR4,14-05-2021 20:00,03-04-2006,14-05-2021
222,100794,Sundaram Mutual Fund - Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01454<br><br>ISIN Div Reinvestment: INF903J01462,14-05-2021 20:00,03-04-2006,14-05-2021
223,100795,Sundaram Mutual Fund - Sundaram Small Cap Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01470,14-05-2021 20:00,03-04-2006,14-05-2021
224,100796,Sahara Mutual Fund - Sahara Midcap Fund-Growth Plan,ISIN Div Payout/ ISIN Growth: INF515L01239,19-01-2021 20:00,03-04-2006,03-04-2020
225,100797,Sahara Mutual Fund - Sahara Midcap Fund-Dividend Plan,ISIN Div Payout/ ISIN Growth: INF515L01213<br><br>ISIN Div Reinvestment: INF515L01221,19-01-2021 20:00,03-04-2006,03-04-2020
226,100798,Sahara Mutual Fund - Sahara Midcap Fund-Auto Payout,ISIN Div Payout/ ISIN Growth: INF515L01247,19-01-2021 20:00,03-04-2006,03-04-2020
227,100799,Sahara Mutual Fund - Sahara Midcap Fund-Bonus,ISIN Div Payout/ ISIN Growth: INF515L01254,19-01-2021 20:00,03-04-2006,03-04-2020
228,100806,UTI Mutual Fund - UTI Healthcare Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF789F01679<br><br>ISIN Div Reinvestment: INF789F01687,14-05-2021 20:00,03-04-2006,14-05-2021
229,100807,UTI Mutual Fund - UTI Healthcare Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01695,14-05-2021 20:00,03-04-2006,14-05-2021
230,100813,UTI Mutual Fund - UTI Overnight Fund - Regular Plan - Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF789F01588<br><br>ISIN Div Reinvestment: INF789F01596,14-05-2021 20:00,03-04-2006,14-05-2021
231,100814,UTI Mutual Fund - UTI - Overnight  Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01604,14-05-2021 20:00,03-04-2006,14-05-2021
