label,id,name,des,last refreshed,from,to
3852,128627,HDFC Mutual Fund - HDFC Banking and PSU Debt Fund - IDCW Option,ISIN Div Payout/ ISIN Growth: INF179KA1JD2<br><br>ISIN Div Reinvestment: INF179KA1JE0,14-05-2021 20:00,26-03-2014,14-05-2021
3853,128628,HDFC Mutual Fund - HDFC Banking and PSU Debt Fund - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KA1JC4,14-05-2021 20:00,26-03-2014,14-05-2021
3856,128820,Nippon India Mutual Fund - NIPPON INDIA ARBITRAGE FUND - MONTHLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KA1MT1<br><br>ISIN Div Reinvestment: INF204KA1MU9,14-05-2021 20:00,02-04-2014,14-05-2021
3859,128952,Axis Mutual Fund - Axis Banking & PSU Debt Fund - Direct Plan - Bonus Option,ISIN Div Payout/ ISIN Growth: INF846K01NF8,14-05-2021 20:00,17-07-2014,14-06-2017
3865,129006,Franklin Templeton Mutual Fund - Franklin India Banking & PSU Debt Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01KO5,14-05-2021 20:00,25-04-2014,14-05-2021
3867,129008,Franklin Templeton Mutual Fund - Franklin India Banking & PSU Debt Fund - Direct - Growth,ISIN Div Payout/ ISIN Growth: INF090I01KR8,14-05-2021 20:00,25-04-2014,14-05-2021
3874,129052,HDFC Mutual Fund - HDFC ARBITRAGE FUND - Wholesale Growth Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179KA1KT6,14-05-2021 20:00,27-03-2014,14-05-2021
3875,129053,HDFC Mutual Fund - HDFC ARBITRAGE FUND - Wholesale IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179KA1KQ2<br><br>ISIN Div Reinvestment: INF179KA1KP4,14-05-2021 20:00,27-03-2014,14-05-2021
3878,129187,Invesco Mutual Fund - Invesco India Feeder - Invesco Global Equity Income Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF205K01B15,14-05-2021 20:00,07-05-2014,14-05-2021
3880,129189,Invesco Mutual Fund - Invesco India Feeder - Invesco Global Equity Income Fund - Regular Plan - IDCW (Payout / Reinvestment),ISIN Div Payout/ ISIN Growth: INF205K01B23<br><br>ISIN Div Reinvestment: INF205K01B31,14-05-2021 20:00,07-05-2014,14-05-2021
3891,129200,HSBC Mutual Fund - HSBC Managed Solutions - Growth - Growth Direct,ISIN Div Payout/ ISIN Growth: INF336L01ID3,14-05-2021 20:00,05-05-2014,12-05-2021
3893,129210,Sundaram Mutual Fund - Sundaram Infrastructure Advantage Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01F76<br><br>ISIN Div Reinvestment: INF903J01F84,14-05-2021 20:00,07-04-2014,14-05-2021
3895,129212,Sundaram Mutual Fund - Sundaram Infrastructure Advantage Fund Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903J01F92,14-05-2021 20:00,07-04-2014,14-05-2021
3898,129221,L&T Mutual Fund - L&T Emerging Businesses Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF917K01QB9<br><br>ISIN Div Reinvestment: INF917K01XQ3,14-05-2021 20:00,15-05-2014,14-05-2021
3902,129310,ICICI Prudential Mutual Fund - ICICI Prudential Dividend Yield Equity Fund Growth Option,ISIN Div Payout/ ISIN Growth: INF109KA1TX4,14-05-2021 20:00,19-05-2014,14-05-2021
3905,129436,Franklin Templeton Mutual Fund - Franklin India Savings Fund Retail Option - Monthly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01LA2<br><br>ISIN Div Reinvestment: INF090I01LB0,14-05-2021 20:00,25-04-2014,14-05-2021
3907,129438,Franklin Templeton Mutual Fund - Franklin India Feeder - Templeton European Opportunities Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01KU2,14-05-2021 20:00,16-05-2014,12-05-2021
3908,129439,Franklin Templeton Mutual Fund - Franklin India Feeder - Templeton European Opportunities Fund - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01KV0<br><br>ISIN Div Reinvestment: INF090I01KW8,14-05-2021 20:00,16-05-2014,12-05-2021
3909,129440,Franklin Templeton Mutual Fund - Franklin India Feeder - Templeton European Opportunities Fund - Direct - Growth,ISIN Div Payout/ ISIN Growth: INF090I01KX6,14-05-2021 20:00,16-05-2014,12-05-2021
3912,129647,Union Mutual Fund - Union Small Cap Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF582M01BY1,14-05-2021 20:00,17-06-2014,14-05-2021
3915,129923,L&T Mutual Fund - L&T Liquid Fund - Direct Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF917K01QI4,14-05-2021 20:00,20-05-2014,30-12-2014
3917,129925,L&T Mutual Fund - L&T Ultra Short Term Fund - Direct Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF917K01QK0,14-05-2021 20:00,21-05-2014,14-05-2021
3920,130037,Nippon India Mutual Fund - Nippon India Strategic Debt Fund - Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1PZ1,14-05-2021 20:00,30-06-2014,14-05-2021
3922,130051,Nippon India Mutual Fund - Nippon India Strategic Debt Fund - Bonus Option,ISIN Div Payout/ ISIN Growth: INF204KA1QA2,14-05-2021 20:00,30-06-2014,11-11-2020
3924,130053,Nippon India Mutual Fund - NIPPON INDIA STRATEGIC DEBT FUND - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KA1QB0<br><br>ISIN Div Reinvestment: INF204KA1QD6,14-05-2021 20:00,30-06-2014,14-05-2021
3925,130054,Nippon India Mutual Fund - NIPPON INDIA STRATEGIC DEBT FUND - DIRECT Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KA1QH7<br><br>ISIN Div Reinvestment: INF204KA1QJ3,14-05-2021 20:00,30-06-2014,14-05-2021
3926,130055,Nippon India Mutual Fund - NIPPON INDIA STRATEGIC DEBT FUND - DIRECT Plan - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KA1QI5<br><br>ISIN Div Reinvestment: INF204KA1QK1,14-05-2021 20:00,30-06-2014,14-05-2021
3928,130205,Edelweiss Mutual Fund - Edelweiss Arbitrage Fund- Regular Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF754K01EF3,14-05-2021 20:00,30-06-2014,14-05-2021
3930,130207,Edelweiss Mutual Fund - Edelweiss Arbitrage Fund - Regular Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF754K01EG1<br><br>ISIN Div Reinvestment: INF754K01EH9,14-05-2021 20:00,30-06-2014,14-05-2021
3934,130310,Axis Mutual Fund - Axis Credit Risk Fund - Regular Plan - Weekly IDCW,ISIN Div Payout/ ISIN Growth: INF846K01PP2<br><br>ISIN Div Reinvestment: INF846K01PQ0,14-05-2021 20:00,21-07-2014,14-05-2021
3935,130311,Axis Mutual Fund - Axis Credit Risk Fund - Direct Plan - Weekly IDCW,ISIN Div Payout/ ISIN Growth: INF846K01PK3<br><br>ISIN Div Reinvestment: INF846K01PL1,14-05-2021 20:00,21-07-2014,14-05-2021
3936,130312,Axis Mutual Fund - Axis Credit Risk Fund - Direct Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF846K01PM9<br><br>ISIN Div Reinvestment: INF846K01PN7,14-05-2021 20:00,21-07-2014,14-05-2021
3940,130447,L&T Mutual Fund - L&T Arbitrage Opportunities Fund - Direct Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF917K01QT1<br><br>ISIN Div Reinvestment: INF917K01QS3,14-05-2021 20:00,02-07-2014,14-05-2021
3941,130448,L&T Mutual Fund - L&T Arbitrage Opportunities Fund - Direct Plan - Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF917K01QV7<br><br>ISIN Div Reinvestment: INF917K01QU9,14-05-2021 20:00,02-07-2014,14-05-2021
3944,130451,L&T Mutual Fund - L&T Arbitrage Opportunities Fund - Regular Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF917K01QQ7,14-05-2021 20:00,02-07-2014,21-02-2018
3951,130473,BNP Paribas Mutual Fund - BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,ISIN Div Reinvestment: INF251K01NK1,14-05-2021 20:00,29-06-2014,14-05-2021
3952,130474,BNP Paribas Mutual Fund - BNP PARIBAS LIQUID FUND - WEEKLY Income Distribution cum Capital Withdrawal OPTION,ISIN Div Reinvestment: INF251K01NL9,14-05-2021 20:00,29-06-2014,14-05-2021
3955,130486,BNP Paribas Mutual Fund - BNP PARIBAS LIQUID FUND - DIRECT PLAN -- DAILY Income Distribution cum Capital Withdrawal OPTION,ISIN Div Reinvestment: INF251K01NP0,14-05-2021 20:00,29-06-2014,14-05-2021
3956,130487,BNP Paribas Mutual Fund - BNP PARIBAS LIQUID FUND -- DIRECT PLAN - WEEKLY Income Distribution cum Capital Withdrawal OPTION,ISIN Div Reinvestment: INF251K01NQ8,14-05-2021 20:00,29-06-2014,14-05-2021
3958,130490,DSP Mutual Fund - DSP Global Allocation Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K01Z35<br><br>ISIN Div Reinvestment: INF740K01Z43,14-05-2021 20:00,25-08-2014,12-05-2021
3960,130492,DSP Mutual Fund - DSP Global Allocation Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01Z27,14-05-2021 20:00,25-08-2014,12-05-2021
3962,130496,HDFC Mutual Fund - HDFC Growth Opportunities Fund - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KA1RT1,14-05-2021 20:00,30-06-2014,14-05-2021
3964,130498,HDFC Mutual Fund - HDFC Growth Opportunities Fund - Growth Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RQ7,14-05-2021 20:00,30-06-2014,14-05-2021
3966,130501,HDFC Mutual Fund - HDFC Small Cap Fund - IDCW Option,ISIN Div Payout/ ISIN Growth: INF179KA1SA9<br><br>ISIN Div Reinvestment: INF179KA1SB7,14-05-2021 20:00,30-06-2014,14-05-2021
3967,130502,HDFC Mutual Fund - HDFC Small Cap Fund - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KA1RZ8,14-05-2021 20:00,30-06-2014,14-05-2021
3968,130503,HDFC Mutual Fund - HDFC Small Cap Fund - Growth Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179KA1RW5,14-05-2021 20:00,30-06-2014,14-05-2021
3970,130533,HDFC Mutual Fund - HDFC Dynamic PE Ratio Fund of Funds - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KA1SF8,14-05-2021 20:00,30-06-2014,14-05-2021
3972,130543,HDFC Mutual Fund - HDFC Dynamic PE Ratio Fund of Funds - Growth Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179KA1SC5,14-05-2021 20:00,30-06-2014,14-05-2021
3974,130603,JM Financial Mutual Fund - JM Arbitrage Fund (Regular) - Bonus Option - Principal Units,ISIN Div Payout/ ISIN Growth: INF192K01GJ3,14-05-2021 20:00,03-07-2014,14-05-2021
3976,130721,Invesco Mutual Fund - Invesco India Credit Risk Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF205K01I34,14-05-2021 20:00,08-09-2014,14-05-2021
3978,130723,Invesco Mutual Fund - Invesco India Credit Risk Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),ISIN Div Payout/ ISIN Growth: INF205K01I42<br><br>ISIN Div Reinvestment: INF205K01I67,14-05-2021 20:00,08-09-2014,14-05-2021
3979,130724,Invesco Mutual Fund - Invesco India Credit Risk Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),ISIN Div Payout/ ISIN Growth: INF205K01I91<br><br>ISIN Div Reinvestment: INF205K01J17,14-05-2021 20:00,08-09-2014,14-05-2021
3980,130725,Invesco Mutual Fund - Invesco India Credit Risk Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),ISIN Div Payout/ ISIN Growth: INF205K01J09<br><br>ISIN Div Reinvestment: INF205K01J25,14-05-2021 20:00,26-09-2018,14-05-2021
3982,130771,Axis Mutual Fund - Axis Arbitrage Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF846K01QC8,14-05-2021 20:00,21-08-2014,14-05-2021
3983,130773,Axis Mutual Fund - Axis Arbitrage Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF846K01PZ1,14-05-2021 20:00,21-08-2014,14-05-2021
3984,130774,Axis Mutual Fund - Axis Arbitrage Fund - Direct Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF846K01QA2<br><br>ISIN Div Reinvestment: INF846K01QB0,14-05-2021 20:00,21-08-2014,14-05-2021
3988,130826,L&T Mutual Fund - L&T Business Cycles Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF917K01RH4<br><br>ISIN Div Reinvestment: INF917K01RG6,14-05-2021 20:00,25-08-2014,14-05-2021
3993,130860,Nippon India Mutual Fund - Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KA1SI1,14-05-2021 20:00,27-08-2014,14-05-2021
3994,130861,Nippon India Mutual Fund - Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,ISIN Div Payout/ ISIN Growth: INF204KA1SK7,14-05-2021 20:00,27-08-2014,14-05-2021
3999,130899,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1I43,14-05-2021 20:00,12-09-2014,24-04-2020
4002,130902,ICICI Prudential Mutual Fund - ICICI Prudential Short Term Gilt Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1I68,14-05-2021 20:00,26-03-2015,12-05-2015
4006,130932,ICICI Prudential Mutual Fund - ICICI Prudential Bond Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1C72,14-05-2021 20:00,04-03-2015,02-07-2018
4007,130933,ICICI Prudential Mutual Fund - ICICI Prudential Liquid Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1G94,14-05-2021 20:00,15-09-2014,08-03-2017
4009,130935,ICICI Prudential Mutual Fund - ICICI Prudential Medium Term Bond Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1B99,14-05-2021 20:00,02-12-2014,24-04-2020
4011,130937,ICICI Prudential Mutual Fund - ICICI Prudential All Seasons Bond Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1H36,14-05-2021 20:00,19-09-2014,24-04-2020
4015,130943,ICICI Prudential Mutual Fund - ICICI Prudential Credit Risk Fund - Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1I27,14-05-2021 20:00,11-09-2014,24-04-2020
4017,130945,ICICI Prudential Mutual Fund - ICICI Prudential Money Market Fund -Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1H93,14-05-2021 20:00,13-10-2014,21-11-2016
4022,130951,ICICI Prudential Mutual Fund - ICICI Prudential Equity Arbitrage Fund - Direct Plan Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1C07,14-05-2021 20:00,27-08-2014,24-04-2020
4025,130955,ICICI Prudential Mutual Fund - ICICI Prudential Gilt Fund - Direct Plan Bonus,ISIN Div Payout/ ISIN Growth: INF109KA1H02,14-05-2021 20:00,27-08-2014,24-04-2020
4029,131053,ICICI Prudential Mutual Fund - ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1O45<br><br>ISIN Div Reinvestment: INF109KA1O86,14-05-2021 20:00,15-09-2014,14-05-2021
4030,131054,ICICI Prudential Mutual Fund - ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1O52<br><br>ISIN Div Reinvestment: INF109KA1O94,14-05-2021 20:00,05-11-2015,14-05-2021
4031,131055,ICICI Prudential Mutual Fund - ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Half Yearly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1O60<br><br>ISIN Div Reinvestment: INF109KA1P02,14-05-2021 20:00,15-09-2014,14-05-2021
4033,131057,ICICI Prudential Mutual Fund - ICICI Prudential Constant Maturity Gilt Fund - quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1N61<br><br>ISIN Div Reinvestment: INF109KA1O03,14-05-2021 20:00,15-09-2014,14-05-2021
4034,131058,ICICI Prudential Mutual Fund - ICICI Prudential Constant Maturity Gilt Fund - Half Yearly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1N79<br><br>ISIN Div Reinvestment: INF109KA1O11,14-05-2021 20:00,15-09-2014,14-05-2021
4038,131147,ICICI Prudential Mutual Fund - ICICI Prudential Banking and PSU Debt Fund Half Yearly IDCW Option,ISIN Div Payout/ ISIN Growth: INF109KA1M70<br><br>ISIN Div Reinvestment: INF109KA1M62,14-05-2021 20:00,11-02-2015,14-05-2021
4040,131149,ICICI Prudential Mutual Fund - ICICI Prudential Blended Plan B - Half Yearly Dividend Option - I,ISIN Div Payout/ ISIN Growth: INF109KA1M39<br><br>ISIN Div Reinvestment: INF109KA1M21,14-05-2021 20:00,25-11-2014,07-10-2016
4042,131151,ICICI Prudential Mutual Fund - ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,ISIN Div Payout/ ISIN Growth: INF109KA1N12<br><br>ISIN Div Reinvestment: INF109KA1N04,14-05-2021 20:00,10-08-2015,14-05-2021
4045,131297,DSP Mutual Fund - DSP 10Y G-Sec Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K012I0,14-05-2021 20:00,29-09-2014,14-05-2021
4046,131298,DSP Mutual Fund - DSP 10Y G-Sec Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K013I8<br><br>ISIN Div Reinvestment: INF740K014I6,14-05-2021 20:00,29-09-2014,14-05-2021
4047,131299,DSP Mutual Fund - DSP 10Y G-Sec Fund - Regular Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K015I3<br><br>ISIN Div Reinvestment: INF740K016I1,14-05-2021 20:00,29-09-2014,14-05-2021
4049,131301,DSP Mutual Fund - DSP 10Y G-Sec Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K019I5,14-05-2021 20:00,29-09-2014,14-05-2021
4050,131302,DSP Mutual Fund - DSP 10Y G-Sec Fund - Direct Plan - IDCW - Quarterly,ISIN Div Payout/ ISIN Growth: INF740K014J4<br><br>ISIN Div Reinvestment: INF740K015J1,14-05-2021 20:00,12-11-2014,14-05-2021
4051,131303,DSP Mutual Fund - DSP 10Y G-Sec Fund - Direct Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K012J8<br><br>ISIN Div Reinvestment: INF740K013J6,14-05-2021 20:00,29-09-2014,14-05-2021
4055,131355,IDFC Mutual Fund - IDFC Balanced Advantage Fund Direct Plan Growth,ISIN Div Payout/ ISIN Growth: INF194KA1UH1,14-05-2021 20:00,13-10-2014,14-05-2021
4058,131372,Kotak Mahindra Mutual Fund - Kotak Equity Savings Fund - Regular - Growth,ISIN Div Payout/ ISIN Growth: INF174K01C78,14-05-2021 20:00,17-10-2014,14-05-2021
4060,131374,Kotak Mahindra Mutual Fund - Kotak Equity Savings Fund - Regular - Monthly Payout of Income Distribution cum capital withdrawal option,ISIN Div Payout/ ISIN Growth: INF174K01C86<br><br>ISIN Div Reinvestment: INF174K01D02,14-05-2021 20:00,17-10-2014,14-05-2021
4064,131382,IDFC Mutual Fund - IDFC Bond Fund - Short Term-Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1SR4<br><br>ISIN Div Reinvestment: INF194KA1SS2,14-05-2021 20:00,16-09-2014,14-05-2021
4066,131384,IDFC Mutual Fund - IDFC Bond Fund - Medium Term Plan-Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1TD2<br><br>ISIN Div Reinvestment: INF194KA1TE0,14-05-2021 20:00,16-09-2014,14-05-2021
4068,131386,IDFC Mutual Fund - IDFC Bond Fund - Income Plan-Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1SX2<br><br>ISIN Div Reinvestment: INF194KA1SY0,14-05-2021 20:00,16-09-2014,14-05-2021
4070,131388,IDFC Mutual Fund - IDFC Money Manager Fund -Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1TJ9<br><br>ISIN Div Reinvestment: INF194KA1TK7,14-05-2021 20:00,16-09-2014,14-05-2021
4072,131390,IDFC Mutual Fund - IDFC Government Securities Fund - Constant Maturity Plan -Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1SL7<br><br>ISIN Div Reinvestment: INF194KA1SM5,14-05-2021 20:00,16-09-2014,14-05-2021
4076,131396,IDFC Mutual Fund - IDFC Dynamic Bond Fund-Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1TP6<br><br>ISIN Div Reinvestment: INF194KA1TQ4,14-05-2021 20:00,16-09-2014,14-05-2021
4078,131398,IDFC Mutual Fund - IDFC All Seasons Bond Fund-Direct Plan-Periodic IDCW,ISIN Div Payout/ ISIN Growth: INF194KA1TV4<br><br>ISIN Div Reinvestment: INF194KA1TW2,14-05-2021 20:00,16-09-2014,14-05-2021
4080,131418,UTI Mutual Fund - UTI Credit Risk Fund - Regular Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF789FB1T88<br><br>ISIN Div Reinvestment: INF789FB1T96,14-05-2021 20:00,04-12-2014,14-05-2021
4084,131444,UTI Mutual Fund - UTI Ultra Short Term Fund - Direct Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF789FA1P84<br><br>ISIN Div Reinvestment: INF789FA1P92,14-05-2021 20:00,27-03-2015,14-05-2021
4086,131450,ICICI Prudential Mutual Fund - ICICI Prudential Balanced Advantage Fund - Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1Y35<br><br>ISIN Div Reinvestment: INF109KA1Y27,14-05-2021 20:00,23-09-2014,14-05-2021
4088,131452,ICICI Prudential Mutual Fund - ICICI Prudential Equity & Debt Fund - Half Yearly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1X93<br><br>ISIN Div Reinvestment: INF109KA1X85,14-05-2021 20:00,30-09-2014,14-05-2021
4090,131476,JM Financial Mutual Fund - JM Equity Hybrid Fund (Regular) - Annual IDCW,ISIN Div Payout/ ISIN Growth: INF192K01HF9<br><br>ISIN Div Reinvestment: INF192K01HG7,14-05-2021 20:00,23-09-2014,14-05-2021
4092,131478,ICICI Prudential Mutual Fund - ICICI Prudential Short Term Fund - Direct Plan - Half Yearly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1X36<br><br>ISIN Div Reinvestment: INF109KA1X28,14-05-2021 20:00,08-10-2014,14-05-2021
4094,131480,ICICI Prudential Mutual Fund - ICICI Prudential Bond Fund - Direct Plan - Half Yearly IDCW,ISIN Div Payout/ ISIN Growth: INF109KA1X77<br><br>ISIN Div Reinvestment: INF109KA1X69,14-05-2021 20:00,07-10-2014,14-05-2021
4096,131511,UTI Mutual Fund - UTI Ultra Short Term Fund - Regular Plan - Fortnightly IDCW,ISIN Div Payout/ ISIN Growth: INF789FA1O69<br><br>ISIN Div Reinvestment: INF789FA1O77,14-05-2021 20:00,24-09-2014,14-05-2021
4098,131547,UTI Mutual Fund - UTI Short Term Income Fund - Regular Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF789F01QB2<br><br>ISIN Div Reinvestment: INF789F01QC0,14-05-2021 20:00,29-09-2014,14-05-2021
4100,131578,IIFL Mutual Fund - IIFL Focused Equity Fund -Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF579M01878,14-05-2021 20:00,31-10-2014,14-05-2021
4102,131580,IIFL Mutual Fund - IIFL Focused Equity Fund-Direct Plan-Growth,ISIN Div Payout/ ISIN Growth: INF579M01902,14-05-2021 20:00,31-10-2014,14-05-2021
4104,131620,ICICI Prudential Mutual Fund - ICICI Prudential Dynamic Bond Fund - Direct Plan - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF109KA17C1<br><br>ISIN Div Reinvestment: INF109KA16C3,14-05-2021 20:00,29-05-2015,25-05-2018
